AE014295.3	0.0016511119989127926
AE017263.1	0.0007073410372918658
AP006841.1	0.0011981932394560062
AP007281.1	0.0002752660222623493
AP008955.1	0.0019502786882699438
AP008971.1	0.0012359606941245358
AP009256.1	0.001591882606425794
AP009380.1	0.0009035707272457416
AP012044.1	0.0002660528986521419
AP012322.1	0.0007957398470635782
AP012330.1	0.0026976771008542844
AP013105.1	0.00042786881804572814
AP018338.1	0.006562404243096353
AP019632.1	0.005172885755609825
AP019723.1	0.0010428716168117596
AP019724.1	0.0007004238015273908
AP019737.1	0.0005726075659829067
CP000033.3	0.0011052085792331236
CP000139.1	0.0005335534561738309
CP000312.1	0.0036305980488614935
CP000315.1	0.0006037218119632558
CP000352.1	0.0011410888472475308
CP000387.1	0.000737061648068744
CP000414.1	0.000784543523637301
CP000721.1	0.0013220249580520001
CP000776.1	0.0010841992587322
CP000896.1	0.002619311128223668
CP001681.1	0.00028365056901757203
CP001708.1	0.006540269222259033
CP001720.1	0.0012208465838551433
CP001820.1	0.0009958173209024437
CP001859.1	0.0016170615830667604
CP002034.1	0.0014097538655783665
CP002039.1	0.0008853958567355836
CP002102.1	0.0009748336778362314
CP002122.1	0.0031579882778604283
CP002123.1	0.0008787775715027237
CP002160.1	0.0014638131699940386
CP002209.1	0.0005108856162312195
CP002345.1	0.001478051440365356
CP002390.1	0.0012712146059800512
CP002395.1	0.0009278481813614145
CP002396.1	0.0020402948502320274
CP002403.1	0.0011798882002033006
CP002409.1	0.0010070761935470256
CP002530.1	0.0031457932172209093
CP002544.1	0.0010777651937682676
CP002589.1	0.00040803213831717945
CP002628.1	0.007980446882863623
CP002667.1	0.0006908974060847561
CP002689.1	0.002650190143884428
CP002843.1	0.004839510464556821
CP003032.1	0.001519418572547753
CP003046.1	0.0006161353528792819
CP003274.1	0.0021359173712838433
CP003346.1	0.0006912677673984377
CP003368.1	0.0018971151304594744
CP003369.1	0.0027549688090839856
CP003502.1	0.0001783529639323961
CP003503.1	0.0005578223207522453
CP003504.1	0.001477302012737326
CP003860.1	0.0009139643955709347
CP004022.1	0.0015178719052519505
CP004357.1	0.0023139676312184886
CP005079.1	0.0021096798996053266
CP006820.1	0.0023999768676164547
CP006828.1	0.0011821532106040655
CP008724.1	0.0028105865370128902
CP008816.1	0.001741273010007417
CP009968.1	0.004409331317230208
CP011217.1	0.0027211118545423752
CP011524.1	0.0010020970240400054
CP011624.1	0.0018209157515427265
CP011914.1	0.005445564211882611
CP012366.1	0.0005376785190279121
CP012801.1	0.00048641696512241036
CP014067.2	0.0002639821156942777
CP014201.1	0.005164657517953298
CP014326.1	0.0020354953718296734
CP014702.1	0.0012774537504753143
CP015379.1	0.0013683451381278939
CP015406.1	0.0006868089300553397
CP015898.1	0.0007358711390914892
CP017466.1	0.001384037118453232
CP018763.1	0.0012881018340139571
CP019645.1	0.0013894860213973475
